pool,kind,arc_id,stage,template,name,keep
ANTIQUITY_CRISIS_PLAGUE,arc,arc1,4,,死亡时代,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,1,,出汗病,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,2,,海岸瘟疫,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,3,,大瘟疫,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,4,,灰烬之年,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,1,,冬季瘟疫,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,2,,消耗性瘟疫,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,3,,大消亡,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,4,,无声的死亡,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Servile Wars,奴隶战争,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Civil Wars,内战,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Revolt,反叛之年,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Anarchy,无政府之年,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Turmoil,动荡之年,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Time of Tyrants,僭主时代,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Usurpers,篡位者时代,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Pretenders,伪王时代,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Warlords,军阀时代,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of the Third Century,三世纪危机,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Succession,继承危机,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Legitimacy,正统性危机,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Authority,权威危机,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Collapse of Authority,权威崩溃,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Great Fracturing,大分裂,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Sundering,裂解,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Great Unrest,大动荡,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Soldier's Revolt,士兵叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Pretenders' War,伪王之战,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The War of Succession,继承战争,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Provincial Revolts,行省叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of the Provinces,行省危机,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},边疆叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},行省叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},草原叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},海岸叛乱,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},腹地叛乱,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,1,,伪王之战,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,2,,内战,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,3,,篡位者时代,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,4,,权威崩溃,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,1,,士兵叛乱,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,2,,行省叛乱,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,3,,无政府之年,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,4,,裂解,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,1,,继承危机,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,2,,继承战争,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,3,,内战,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,4,,僭主时代,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,1,,反叛之年,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,2,,行省危机,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,3,,大分裂,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,4,,军阀时代,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Age of Revolutions,革命时代,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Age of Reform,改革时代,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Revolutionary Years,革命之年,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The National Revolutions,民族革命,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Spring of Nations,民族之春,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Year of Liberty,自由之年,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Year of the Republic,共和之年,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Glorious Revolution,光荣革命,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Great Awakening,大觉醒,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Reform Movement,改革运动,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The People's Rising,人民起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The People's Revolution,人民革命,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The National Rising,民族起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Republican Rising,共和起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Crisis of the Crown,王权危机,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Crisis of the Republic,共和危机,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Fall of the Crown,王权陨落,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Constitutional Crisis,宪政危机,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},边疆起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},行省起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},草原起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},海岸起义,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},腹地起义,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,1,,自由之年,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,2,,共和起义,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,3,,王权陨落,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,4,,革命之年,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,1,,宪政危机,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,2,,人民起义,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,3,,人民革命,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,4,,民族之春,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,1,,改革运动,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,2,,王权危机,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,3,,民族起义,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,4,,革命时代,1
EXPLORATION_CRISIS_RELIGION,name,,,The Great Schism,东西教会大分裂,1
EXPLORATION_CRISIS_RELIGION,name,,,The Sacred Schism,圣教分裂,1
EXPLORATION_CRISIS_RELIGION,name,,,The Temple Schism,神殿分裂,1
EXPLORATION_CRISIS_RELIGION,name,,,The Provincial Schism,行省教会分裂,1
EXPLORATION_CRISIS_RELIGION,name,,,The Reformation,宗教改革,1
EXPLORATION_CRISIS_RELIGION,name,,,The Counter-Reformation,反宗教改革,1
EXPLORATION_CRISIS_RELIGION,name,,,The Reformation of the Provinces,行省宗教改革,1
EXPLORATION_CRISIS_RELIGION,name,,,The Wars of Religion,宗教战争,1
EXPLORATION_CRISIS_RELIGION,name,,,The Age of Heresies,异端时代,1
EXPLORATION_CRISIS_RELIGION,name,,,The Age of Prophets,先知时代,1
EXPLORATION_CRISIS_RELIGION,name,,,The Religious Upheaval,宗教动荡,1
EXPLORATION_CRISIS_RELIGION,name,,,The Crisis of Faith,信仰危机,1
EXPLORATION_CRISIS_RELIGION,name,,,The Crisis of Orthodoxy,正统危机,1
EXPLORATION_CRISIS_RELIGION,name,,,The Sacred Wars,圣战,1
EXPLORATION_CRISIS_RELIGION,name,,,The War of the Faithful,信徒之战,1
EXPLORATION_CRISIS_RELIGION,name,,,The War of the Prophets,先知之战,1
EXPLORATION_CRISIS_RELIGION,name,,,The Iconoclast Crisis,圣像破坏危机,1
EXPLORATION_CRISIS_RELIGION,name,,,The Temple Crisis,神殿危机,1
EXPLORATION_CRISIS_RELIGION,name,,,The Pilgrim Wars,朝圣者战争,1
EXPLORATION_CRISIS_RELIGION,name,,,The {regional} Reformation,北方宗教改革,1
EXPLORATION_CRISIS_RELIGION,name,,,The {regional} Reformation,东方宗教改革,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},边疆异端,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},行省异端,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},草原异端,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},海岸异端,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},腹地异端,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,1,,信仰危机,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,2,,圣教分裂,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,3,,宗教战争,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,4,,宗教改革,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,1,,圣像破坏危机,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,2,,异端时代,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,3,,朝圣者战争,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,4,,反宗教改革,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,1,,神殿危机,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,2,,先知之战,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,3,,东西教会大分裂,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,4,,先知时代,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Black Death,黑死病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Pestilence,大瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Mortality,大死亡,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Fever,大热病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Perishing,大消亡,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Time of Pestilence,瘟疫时期,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Years of Mortality,死亡之年,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Sweating Sickness,出汗病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Wasting Plague,消耗性瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague Years,瘟疫之年,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Dying Time,死亡时代,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Years of Ashes,灰烬之年,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Summer Plague,夏季瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Winter Sickness,冬季瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Silent Death,无声的死亡,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,黑死病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,红死病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,灰死病,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,灰烬瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},边疆瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},行省瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},草原瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},海岸瘟疫,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},腹地瘟疫,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,1,,夏季瘟疫,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,2,,瘟疫之年,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,3,,黑死病,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,4,,大死亡,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,1,,海岸瘟疫,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,2,,大瘟疫,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,3,,大消亡,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,4,,灰烬之年,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,1,,出汗病,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,2,,消耗性瘟疫,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,3,,瘟疫时期,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,4,,死亡时代,1
