pool,kind,arc_id,stage,template,name,keep
ANTIQUITY_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Coast,1
ANTIQUITY_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Heartland,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc1,1,,The Summer Plague,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc1,2,,The Plague Years,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc1,3,,The Great Mortality,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc1,4,,The Dying Time,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,1,,The Sweating Sickness,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,2,,The Plague of the Coast,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,3,,The Great Pestilence,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc2,4,,The Years of Ashes,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,1,,The Winter Sickness,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,2,,The Wasting Plague,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,3,,The Great Dying,1
ANTIQUITY_CRISIS_PLAGUE,arc,arc3,4,,The Silent Death,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Servile Wars,The Servile Wars,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Civil Wars,The Civil Wars,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Revolt,The Years of Revolt,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Anarchy,The Years of Anarchy,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Years of Turmoil,The Years of Turmoil,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Time of Tyrants,The Time of Tyrants,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Usurpers,The Age of Usurpers,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Pretenders,The Age of Pretenders,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Age of Warlords,The Age of Warlords,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of the Third Century,The Crisis of the Third Century,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Succession,The Crisis of Succession,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Legitimacy,The Crisis of Legitimacy,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of Authority,The Crisis of Authority,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Collapse of Authority,The Collapse of Authority,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Great Fracturing,The Great Fracturing,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Sundering,The Sundering,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Troubles,The Troubles,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Soldier's Revolt,The Soldier's Revolt,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Pretenders' War,The Pretenders' War,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The War of Succession,The War of Succession,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Provincial Revolts,The Provincial Revolts,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Crisis of the Provinces,The Crisis of the Provinces,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},The Revolt of the Frontier,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},The Revolt of the Provinces,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},The Revolt of the Steppe,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},The Revolt of the Coast,1
ANTIQUITY_CRISIS_LOYALTY,name,,,The Revolt of the {place},The Revolt of the Heartland,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,1,,The Pretenders' War,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,2,,The Civil Wars,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,3,,The Age of Usurpers,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc1,4,,The Collapse of Authority,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,1,,The Soldier's Revolt,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,2,,The Provincial Revolts,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,3,,The Years of Anarchy,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc2,4,,The Sundering,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,1,,The Crisis of Succession,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,2,,The War of Succession,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,3,,The Civil Wars,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc3,4,,The Time of Tyrants,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,1,,The Years of Revolt,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,2,,The Crisis of the Provinces,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,3,,The Great Fracturing,1
ANTIQUITY_CRISIS_LOYALTY,arc,arc4,4,,The Age of Warlords,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Age of Revolutions,The Age of Revolutions,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Age of Reform,The Age of Reform,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Revolutionary Years,The Revolutionary Years,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The National Revolutions,The National Revolutions,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Spring of Nations,The Spring of Nations,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Year of Liberty,The Year of Liberty,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Year of the Republic,The Year of the Republic,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Glorious Revolution,The Glorious Revolution,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Great Awakening,The Great Awakening,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Reform Movement,The Reform Movement,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The People's Rising,The People's Rising,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The People's Revolution,The People's Revolution,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The National Rising,The National Rising,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Republican Rising,The Republican Rising,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Crisis of the Crown,The Crisis of the Crown,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Crisis of the Republic,The Crisis of the Republic,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Fall of the Crown,The Fall of the Crown,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Constitutional Crisis,The Constitutional Crisis,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},The Risings in the Frontier,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},The Risings in the Provinces,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},The Risings in the Steppe,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},The Risings in the Coast,1
EXPLORATION_CRISIS_REVOLUTION,name,,,The Risings in the {place},The Risings in the Heartland,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,1,,The Year of Liberty,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,2,,The Republican Rising,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,3,,The Fall of the Crown,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc1,4,,The Revolutionary Years,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,1,,The Constitutional Crisis,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,2,,The People's Rising,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,3,,The People's Revolution,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc2,4,,The Spring of Nations,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,1,,The Reform Movement,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,2,,The Crisis of the Crown,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,3,,The National Rising,1
EXPLORATION_CRISIS_REVOLUTION,arc,arc3,4,,The Age of Revolutions,1
EXPLORATION_CRISIS_RELIGION,name,,,The Great Schism,The Great Schism,1
EXPLORATION_CRISIS_RELIGION,name,,,The Sacred Schism,The Sacred Schism,1
EXPLORATION_CRISIS_RELIGION,name,,,The Temple Schism,The Temple Schism,1
EXPLORATION_CRISIS_RELIGION,name,,,The Provincial Schism,The Provincial Schism,1
EXPLORATION_CRISIS_RELIGION,name,,,The Reformation,The Reformation,1
EXPLORATION_CRISIS_RELIGION,name,,,The Counter-Reformation,The Counter-Reformation,1
EXPLORATION_CRISIS_RELIGION,name,,,The Reformation of the Provinces,The Reformation of the Provinces,1
EXPLORATION_CRISIS_RELIGION,name,,,The Wars of Religion,The Wars of Religion,1
EXPLORATION_CRISIS_RELIGION,name,,,The Age of Heresies,The Age of Heresies,1
EXPLORATION_CRISIS_RELIGION,name,,,The Age of Prophets,The Age of Prophets,1
EXPLORATION_CRISIS_RELIGION,name,,,The Religious Upheaval,The Religious Upheaval,1
EXPLORATION_CRISIS_RELIGION,name,,,The Crisis of Faith,The Crisis of Faith,1
EXPLORATION_CRISIS_RELIGION,name,,,The Crisis of Orthodoxy,The Crisis of Orthodoxy,1
EXPLORATION_CRISIS_RELIGION,name,,,The Sacred Wars,The Sacred Wars,1
EXPLORATION_CRISIS_RELIGION,name,,,The War of the Faithful,The War of the Faithful,1
EXPLORATION_CRISIS_RELIGION,name,,,The War of the Prophets,The War of the Prophets,1
EXPLORATION_CRISIS_RELIGION,name,,,The Iconoclast Crisis,The Iconoclast Crisis,1
EXPLORATION_CRISIS_RELIGION,name,,,The Temple Crisis,The Temple Crisis,1
EXPLORATION_CRISIS_RELIGION,name,,,The Pilgrim Wars,The Pilgrim Wars,1
EXPLORATION_CRISIS_RELIGION,name,,,The {regional} Reformation,The Northern Reformation,1
EXPLORATION_CRISIS_RELIGION,name,,,The {regional} Reformation,The Eastern Reformation,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},The Heresy of the Frontier,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},The Heresy of the Provinces,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},The Heresy of the Steppe,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},The Heresy of the Coast,1
EXPLORATION_CRISIS_RELIGION,name,,,The Heresy of the {place},The Heresy of the Heartland,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,1,,The Crisis of Faith,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,2,,The Sacred Schism,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,3,,The Wars of Religion,1
EXPLORATION_CRISIS_RELIGION,arc,arc1,4,,The Reformation,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,1,,The Iconoclast Crisis,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,2,,The Age of Heresies,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,3,,The Pilgrim Wars,1
EXPLORATION_CRISIS_RELIGION,arc,arc2,4,,The Counter-Reformation,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,1,,The Temple Crisis,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,2,,The War of the Prophets,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,3,,The Great Schism,1
EXPLORATION_CRISIS_RELIGION,arc,arc3,4,,The Age of Prophets,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Black Death,The Black Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Pestilence,The Great Pestilence,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Mortality,The Great Mortality,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Fever,The Great Fever,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Great Dying,The Great Dying,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Time of Pestilence,The Time of Pestilence,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Years of Mortality,The Years of Mortality,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Sweating Sickness,The Sweating Sickness,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Wasting Plague,The Wasting Plague,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague Years,The Plague Years,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Dying Time,The Dying Time,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Years of Ashes,The Years of Ashes,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Summer Plague,The Summer Plague,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Winter Sickness,The Winter Sickness,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Silent Death,The Silent Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,The Black Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,The Red Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,The Grey Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The {color} Death,The Ashen Death,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Frontier,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Provinces,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Steppe,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Coast,1
EXPLORATION_CRISIS_PLAGUE,name,,,The Plague of the {place},The Plague of the Heartland,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,1,,The Summer Plague,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,2,,The Plague Years,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,3,,The Black Death,1
EXPLORATION_CRISIS_PLAGUE,arc,arc1,4,,The Great Mortality,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,1,,The Plague of the Coast,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,2,,The Great Pestilence,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,3,,The Great Dying,1
EXPLORATION_CRISIS_PLAGUE,arc,arc2,4,,The Years of Ashes,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,1,,The Sweating Sickness,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,2,,The Wasting Plague,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,3,,The Time of Pestilence,1
EXPLORATION_CRISIS_PLAGUE,arc,arc3,4,,The Dying Time,1
